Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
202,1771260734292,4,4,4,4,4,4,4,4,4,4,4,4,4,4,72.4951400756836,74.9240493774414,73.296875,78.828125,74.90311431884766,76.28150177001953,74.65862274169922,75.4376220703125,76.43611145019531,75.08316802978516,72.49427795410156,72.75155639648438,35,21.052631378173828,4.761904716491699,4.761904716491699,0,0,10,4.761904716491699,31.57894515991211,21.052631378173828,30.000001907348633,26.3157901763916,26.3157901763916,26.3157901763916,105.11055755615234,38654705664,0,22529409024,0
204,1771260734494,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.40032958984375,77.11984252929688,76.28125,80.65625,76.28514862060547,77.3619155883789,76.71832275390625,77.23770904541016,78.31230926513672,77.06172943115234,75.28324127197266,76.31066131591797,25,15.789472579956055,15.789472579956055,0,0,4.761904716491699,5.263157844543457,5,30.000001907348633,38.095237731933594,30.000001907348633,30.000001907348633,28.571430206298828,14.285715103149414,105.11055755615234,38654705664,0,22525214720,0
204,1771260734699,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.40032958984375,77.11984252929688,76.28125,80.65625,76.28514862060547,77.3619155883789,76.71832275390625,77.23770904541016,78.31230926513672,77.06172943115234,75.28324127197266,76.31066131591797,15.000000953674316,13.636363983154297,0,0,0,0,4.761904716491699,0,15.000000953674316,10.526315689086914,15.000000953674316,19.047618865966797,30.000001907348633,0,105.11055755615234,38654705664,0,22524608512,0
200,1771260734904,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.40032958984375,77.11984252929688,76.28125,80.65625,76.28514862060547,77.3619155883789,76.71832275390625,77.23770904541016,78.31230926513672,77.06172943115234,75.28324127197266,76.31066131591797,10,5.263157844543457,0,0,0,0,5,4.761904716491699,10,5.263157844543457,50,10,0,0,105.51274871826172,38654705664,0,22523346944,0
199,1771260735104,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.40032958984375,77.11984252929688,76.28125,80.65625,76.28514862060547,77.3619155883789,76.71832275390625,77.23770904541016,78.31230926513672,77.06172943115234,75.28324127197266,76.31066131591797,31.57894515991211,20,5,0,0,5,10,10,35,35,25,27.77777862548828,30.000001907348633,0,105.51274871826172,38654705664,0,22508142592,0
199,1771260735304,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76.49134826660156,78.36153411865234,79.03125,82.265625,77.72101593017578,78.87976837158203,79.06158447265625,79.47162628173828,81.00894165039063,78.50636291503906,76.3440170288086,77.1248779296875,25,20,0,4.761904716491699,0,0,10,5,26.3157901763916,31.57894515991211,15.000000953674316,25,21.052631378173828,5,105.51274871826172,38654705664,0,22516006912,0
204,1771260735504,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76.49134826660156,78.36153411865234,79.03125,82.265625,77.72101593017578,78.87976837158203,79.06158447265625,79.47162628173828,81.00894165039063,78.50636291503906,76.3440170288086,77.1248779296875,20,15.000000953674316,5,0,0,0,9.523809432983398,0,19.047618865966797,23.809524536132813,31.57894515991211,10.526315689086914,20,0,105.51274871826172,38654705664,0,22499966976,0
202,1771260735709,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76.49134826660156,78.36153411865234,79.03125,82.265625,77.72101593017578,78.87976837158203,79.06158447265625,79.47162628173828,81.00894165039063,78.50636291503906,76.3440170288086,77.1248779296875,10,9.523809432983398,0,0,0,0,0,0,27.77777862548828,10,30.000001907348633,19.047618865966797,14.285715103149414,0,105.51274871826172,38654705664,0,22499966976,0
204,1771260735912,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76.49134826660156,78.36153411865234,79.03125,82.265625,77.72101593017578,78.87976837158203,79.06158447265625,79.47162628173828,81.00894165039063,78.50636291503906,76.3440170288086,77.1248779296875,15.000000953674316,5.263157844543457,4.761904716491699,0,5,0,4.761904716491699,4.761904716491699,28.571430206298828,0,10,5.263157844543457,5.263157844543457,4.761904716491699,99.67774963378906,38654705664,0,22499966976,0
201,1771260736117,4,4,4,4,4,4,4,4,4,4,4,4,4,4,76.49134826660156,78.36153411865234,79.03125,82.265625,77.72101593017578,78.87976837158203,79.06158447265625,79.47162628173828,81.00894165039063,78.50636291503906,76.3440170288086,77.1248779296875,15.000000953674316,14.285715103149414,21.052631378173828,15.000000953674316,15.000000953674316,20,5,4.761904716491699,5,4.761904716491699,0,0,0,20,99.67774963378906,38654705664,0,22499966976,0
204,1771260736319,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,1.5,40,5.263157844543457,5,10,15.000000953674316,10,50,5,0,0,0,0,0,0,10,99.67774963378906,38654705664,0,22483779584,0
202,1771260736524,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,1.5,40,23.809524536132813,9.523809432983398,30.000001907348633,23.809524536132813,10,9.523809432983398,4.761904716491699,4.761904716491699,0,0,0,0,0,15.000000953674316,99.67774963378906,38654705664,0,22177251328,0
204,1771260736727,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,1.5,40,10,10,10,15.789472579956055,30.000001907348633,10,5,5,0,4.545454502105713,0,0,0,5.263157844543457,99.67774963378906,38654705664,0,22177251328,0
201,1771260736932,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,1.5,40,10,0,10,5,30.000001907348633,0,0,0,0,0,0,0,0,10,94.30008697509766,38654705664,0,22180265984,0
204,1771260737133,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,1.5,40,19.047618865966797,10,20,25,20,20,5,4.761904716491699,0,0,0,0,0,36.842105865478516,94.30008697509766,38654705664,0,22312550400,0
200,1771260737338,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.789472579956055,10,25,15.000000953674316,25,25,4.761904716491699,0,5,0,4.761904716491699,0,0,22.72727394104004,94.30008697509766,38654705664,0,22274572288,0
200,1771260737538,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,23.809524536132813,15.000000953674316,25,25,21.052631378173828,15.789472579956055,5,0,0,0,0,4.761904716491699,0,21.052631378173828,94.30008697509766,38654705664,0,22262939648,0
199,1771260737739,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,15.000000953674316,30.000001907348633,21.052631378173828,20,25,0,9.523809432983398,0,0,0,0,4.761904716491699,25,94.30008697509766,38654705664,0,22253076480,0
204,1771260737939,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,36.842105865478516,26.3157901763916,36.842105865478516,47.619049072265625,45,45,15.789472579956055,5,14.285715103149414,0,5,0,0,42.105262756347656,82.3086929321289,38654705664,0,22253076480,0
200,1771260738144,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,45,30.000001907348633,47.619049072265625,40,40,42.105262756347656,19.047618865966797,15.000000953674316,5,9.090909004211426,0,0,0,45,82.3086929321289,38654705664,0,22253076480,0
