Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
204,1771063225892,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.82730102539063,75.63089752197266,74.21875,76.984375,76.32843017578125,78.34500885009766,78.5535888671875,75.31275939941406,77.68827819824219,74.74076843261719,74.73875427246094,76.09112548828125,50,45,0,0,0,0,38.095237731933594,26.3157901763916,57.142860412597656,33.333335876464844,40,23.809524536132813,45,0,34.77177810668945,38654705664,0,20833976320,0
200,1771063226096,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.82730102539063,75.63089752197266,74.21875,76.984375,76.32843017578125,78.34500885009766,78.5535888671875,75.31275939941406,77.68827819824219,74.74076843261719,74.73875427246094,76.09112548828125,40,35,14.285715103149414,23.809524536132813,10,21.052631378173828,30.000001907348633,28.571430206298828,28.571430206298828,20,15.000000953674316,10.526315689086914,19.047618865966797,25,34.77177810668945,38654705664,0,20839809024,0
201,1771063226297,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.82730102539063,75.63089752197266,74.21875,76.984375,76.32843017578125,78.34500885009766,78.5535888671875,75.31275939941406,77.68827819824219,74.74076843261719,74.73875427246094,76.09112548828125,50,35,33.333335876464844,57.894737243652344,40,23.809524536132813,35,25,0,0,0,0,0,35,34.77177810668945,38654705664,0,20809777152,0
201,1771063226498,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,75,75,33.333335876464844,14.285715103149414,30.000001907348633,35,65,60.000003814697266,0,0,0,0,0,25,34.77177810668945,38654705664,0,20826341376,0
204,1771063226699,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,78.94737243652344,68.42105102539063,30.000001907348633,15.000000953674316,25,27.77777862548828,63.15789031982422,52.6315803527832,0,4.761904716491699,4.761904716491699,4.761904716491699,4.761904716491699,25,34.77177810668945,38654705664,0,20830306304,0
201,1771063226904,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,55,47.619049072265625,20,21.052631378173828,21.052631378173828,27.272727966308594,33.333335876464844,25,0,4.761904716491699,0,0,0,25,35.332645416259766,38654705664,0,20832436224,0
201,1771063227106,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,26.3157901763916,15.789472579956055,25,23.809524536132813,25,21.052631378173828,10.526315689086914,9.523809432983398,9.523809432983398,0,0,4.761904716491699,0,21.052631378173828,35.332645416259766,38654705664,0,20832894976,0
200,1771063227308,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,30.000001907348633,15.789472579956055,21.052631378173828,25,25,21.052631378173828,14.285715103149414,5.263157844543457,0,0,0,0,0,25,35.332645416259766,38654705664,0,20807958528,0
199,1771063227508,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,25,19.047618865966797,25,21.052631378173828,16.666667938232422,25,5,9.523809432983398,0,0,0,0,0,25,35.332645416259766,38654705664,0,20767539200,0
200,1771063227708,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,60.000003814697266,42.105262756347656,21.052631378173828,25,25,21.052631378173828,40,30.000001907348633,0,0,0,0,0,15.789472579956055,35.332645416259766,38654705664,0,20745584640,0
201,1771063227909,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,57.894737243652344,50,33.333335876464844,21.052631378173828,23.809524536132813,33.333335876464844,47.36842346191406,40,4.761904716491699,5,0,0,0,25,30.135543823242188,38654705664,0,20794425344,0
204,1771063228111,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,55,66.66667175292969,47.36842346191406,30.000001907348633,26.3157901763916,42.105262756347656,65,42.105262756347656,0,0,0,0,0,47.36842346191406,30.135543823242188,38654705664,0,20804780032,0
201,1771063228316,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,65,73.68421173095703,30.000001907348633,45,42.85714340209961,35,52.38095474243164,55,4.761904716491699,4.761904716491699,4.761904716491699,0,0,33.333335876464844,30.135543823242188,38654705664,0,20741128192,0
202,1771063228517,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,76.984375,1.5,40,40,40,40,40,1.5,1.5,57.894737243652344,47.36842346191406,38.095237731933594,50,47.36842346191406,38.095237731933594,50,38.095237731933594,0,0,4.761904716491699,0,0,21.052631378173828,30.135543823242188,38654705664,0,20741701632,0
204,1771063228719,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,76.984375,1.5,40,40,40,40,40,1.5,1.5,40,40,47.36842346191406,35,35,35,50,25,4.761904716491699,5,0,0,0,30.000001907348633,30.135543823242188,38654705664,0,20742062080,0
201,1771063228924,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,76.984375,1.5,40,40,40,40,40,1.5,1.5,55,42.85714340209961,28.571430206298828,40,33.333335876464844,47.36842346191406,35,35,0,0,0,0,0,38.095237731933594,22.89404296875,38654705664,0,20742406144,0
204,1771063229125,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,76.984375,1.5,40,40,40,40,40,1.5,1.5,57.142860412597656,50,30.000001907348633,50,35,25,40,35,0,0,0,4.761904716491699,0,57.894737243652344,22.89404296875,38654705664,0,20743028736,0
204,1771063229330,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,76.984375,1.5,40,40,40,40,40,1.5,1.5,63.15789031982422,45,45,28.571430206298828,50,38.095237731933594,26.3157901763916,30.000001907348633,4.761904716491699,0,0,0,0,28.571430206298828,22.89404296875,38654705664,0,20735197184,0
202,1771063229535,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,40,52.38095474243164,40,26.3157901763916,50,45,36.3636360168457,28.571430206298828,0,0,0,0,0,26.3157901763916,22.89404296875,38654705664,0,20737638400,0
204,1771063229738,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,52.38095474243164,26.3157901763916,38.095237731933594,47.619049072265625,35,40,40,35,4.761904716491699,9.090909004211426,0,0,4.761904716491699,30.000001907348633,22.89404296875,38654705664,0,20741636096,0
201,1771063229943,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,42.105262756347656,35,42.105262756347656,30.000001907348633,42.105262756347656,25,45,25,0,0,0,0,4.761904716491699,45,36.70109558105469,38654705664,0,20741636096,0
202,1771063230144,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,55,35,25,25,23.809524536132813,5,30.000001907348633,20,25,20,23.809524536132813,19.047618865966797,15.789472579956055,23.809524536132813,36.70109558105469,38654705664,0,20741636096,0
201,1771063230347,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,55,45,0,0,0,0,26.3157901763916,25,26.3157901763916,42.105262756347656,42.105262756347656,31.57894515991211,45,0,36.70109558105469,38654705664,0,20737900544,0
201,1771063230548,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,35,35,0,0,0,0,36.842105865478516,31.57894515991211,52.38095474243164,38.095237731933594,30.000001907348633,50,23.809524536132813,5,36.70109558105469,38654705664,0,20739014656,0
200,1771063230750,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,47.36842346191406,55,4.761904716491699,0,0,0,28.571430206298828,28.571430206298828,36.842105865478516,42.105262756347656,45,42.105262756347656,26.3157901763916,0,36.70109558105469,38654705664,0,20739227648,0
200,1771063230951,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,45,36.842105865478516,0,4.761904716491699,0,0,40,20,38.095237731933594,30.000001907348633,57.142860412597656,38.095237731933594,38.095237731933594,5,34.728240966796875,38654705664,0,20739473408,0
202,1771063231151,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,47.36842346191406,40,4.761904716491699,0,0,0,26.3157901763916,35,33.333335876464844,26.3157901763916,31.57894515991211,42.105262756347656,47.36842346191406,4.761904716491699,34.728240966796875,38654705664,0,20731265024,0
203,1771063231354,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,42.85714340209961,40,0,0,0,0,35,25,38.095237731933594,66.66667175292969,31.57894515991211,28.571430206298828,35,0,34.728240966796875,38654705664,0,20769062912,0
204,1771063231558,4,4,4,4,4,4,4,4,4,4,4,4,4,4,75.18278503417969,76.68647766113281,74.4375,76.75,76.30721282958984,78.51604461669922,79.03382110595703,75.53279876708984,77.8500747680664,75.42610168457031,74.00891876220703,74.95765686035156,36.842105865478516,35,0,0,0,4.761904716491699,20,10,30.000001907348633,45,30.000001907348633,45,36.842105865478516,5,34.728240966796875,38654705664,0,20769456128,0
204,1771063231762,4,4,4,4,4,4,4,4,4,4,4,4,4,4,75.18278503417969,76.68647766113281,74.4375,76.75,76.30721282958984,78.51604461669922,79.03382110595703,75.53279876708984,77.8500747680664,75.42610168457031,74.00891876220703,74.95765686035156,23.809524536132813,10,0,4.761904716491699,0,4.761904716491699,4.761904716491699,4.761904716491699,30.000001907348633,20,50,40,55,4.761904716491699,34.728240966796875,38654705664,0,20769538048,0
202,1771063231967,4,4,4,4,4,4,4,4,4,4,4,4,4,4,75.18278503417969,76.68647766113281,74.4375,76.75,76.30721282958984,78.51604461669922,79.03382110595703,75.53279876708984,77.8500747680664,75.42610168457031,74.00891876220703,74.95765686035156,15.789472579956055,15.000000953674316,4.761904716491699,0,9.090909004211426,0,10,0,25,42.85714340209961,36.842105865478516,45,45.45454788208008,4.761904716491699,34.989139556884766,38654705664,0,20768129024,0
202,1771063232170,4,4,4,4,4,4,4,4,4,4,4,4,4,4,75.18278503417969,76.68647766113281,74.4375,76.75,76.30721282958984,78.51604461669922,79.03382110595703,75.53279876708984,77.8500747680664,75.42610168457031,74.00891876220703,74.95765686035156,20,15.000000953674316,5,0,0,0,5,9.523809432983398,45,42.105262756347656,50,14.285715103149414,33.333335876464844,0,34.989139556884766,38654705664,0,20743290880,0
202,1771063232372,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.91423797607422,75.80967712402344,74.4375,77.21875,76.0260238647461,77.68649291992188,78.54812622070313,75.62862396240234,78.0771713256836,74.90550231933594,75.21393585205078,76.81391906738281,21.052631378173828,10,0,0,0,0,5,4.761904716491699,45,52.38095474243164,30.000001907348633,31.57894515991211,35,0,34.989139556884766,38654705664,0,20743372800,0
203,1771063232575,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.91423797607422,75.80967712402344,74.4375,77.21875,76.0260238647461,77.68649291992188,78.54812622070313,75.62862396240234,78.0771713256836,74.90550231933594,75.21393585205078,76.81391906738281,20,10.526315689086914,0,0,0,0,5,0,45,20,20,50,52.38095474243164,0,34.989139556884766,38654705664,0,20743421952,0
200,1771063232779,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.91423797607422,75.80967712402344,74.4375,77.21875,76.0260238647461,77.68649291992188,78.54812622070313,75.62862396240234,78.0771713256836,74.90550231933594,75.21393585205078,76.81391906738281,25,22.72727394104004,0,4.761904716491699,0,0,10,10,45,21.052631378173828,35,40,40,9.523809432983398,34.989139556884766,38654705664,0,20744159232,0
200,1771063232979,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.91423797607422,75.80967712402344,74.4375,77.21875,76.0260238647461,77.68649291992188,78.54812622070313,75.62862396240234,78.0771713256836,74.90550231933594,75.21393585205078,76.81391906738281,21.052631378173828,5.555555820465088,0,0,0,0,10,5,40,42.85714340209961,40,47.36842346191406,26.3157901763916,0,35.561649322509766,38654705664,0,20744175616,0
201,1771063233180,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.91423797607422,75.80967712402344,74.4375,77.21875,76.0260238647461,77.68649291992188,78.54812622070313,75.62862396240234,78.0771713256836,74.90550231933594,75.21393585205078,76.81391906738281,20,14.285715103149414,5,0,0,0,5,0,26.3157901763916,31.57894515991211,26.3157901763916,20,23.809524536132813,5,35.561649322509766,38654705664,0,20748500992,0
201,1771063233381,4,4,4,4,4,4,4,4,4,4,4,4,4,4,73.18453979492188,75.78300476074219,73.53125,76.984375,75.79175567626953,77.49308776855469,76.1125717163086,74.17167663574219,75.94085693359375,74.65729522705078,74.24693298339844,75.41949462890625,20,10.526315689086914,0,0,4.761904716491699,0,5,0,25,21.052631378173828,25,25,21.052631378173828,0,35.561649322509766,38654705664,0,20748795904,0
200,1771063233583,4,4,4,4,4,4,4,4,4,4,4,4,4,4,73.18453979492188,75.78300476074219,73.53125,76.984375,75.79175567626953,77.49308776855469,76.1125717163086,74.17167663574219,75.94085693359375,74.65729522705078,74.24693298339844,75.41949462890625,15.789472579956055,10,15.000000953674316,10,10,0,0,0,15.000000953674316,10,15.789472579956055,10,10.526315689086914,15.789472579956055,35.561649322509766,38654705664,0,20749647872,0
201,1771063233783,4,4,4,4,4,4,4,4,4,4,4,4,4,4,73.18453979492188,75.78300476074219,73.53125,76.984375,75.79175567626953,77.49308776855469,76.1125717163086,74.17167663574219,75.94085693359375,74.65729522705078,74.24693298339844,75.41949462890625,21.052631378173828,5.263157844543457,25,25,16.666667938232422,25,5,4.761904716491699,0,5,0,0,0,25,35.561649322509766,38654705664,0,20751482880,0
200,1771063233985,4,4,4,4,4,4,4,4,4,4,4,4,4,4,73.18453979492188,75.78300476074219,73.53125,76.984375,75.79175567626953,77.49308776855469,76.1125717163086,74.17167663574219,75.94085693359375,74.65729522705078,74.24693298339844,75.41949462890625,20,10,25,21.052631378173828,25,25,4.761904716491699,0,0,4.761904716491699,0,0,0,25,34.531280517578125,38654705664,0,20752384000,0
203,1771063234185,4,4,4,4,4,4,4,4,4,4,4,4,4,4,73.18453979492188,75.78300476074219,73.53125,76.984375,75.79175567626953,77.49308776855469,76.1125717163086,74.17167663574219,75.94085693359375,74.65729522705078,74.24693298339844,75.41949462890625,21.052631378173828,10.526315689086914,21.052631378173828,25,25,25,0,5,4.761904716491699,0,4.761904716491699,0,0,20,34.531280517578125,38654705664,0,20700413952,0
204,1771063234389,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,73.53125,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,40,1.5,20,14.285715103149414,20,23.809524536132813,25,21.052631378173828,5,0,0,0,4.761904716491699,4.761904716491699,0,25,34.531280517578125,38654705664,0,20690436096,0
204,1771063234594,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,73.53125,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,40,1.5,20,10,28.571430206298828,21.052631378173828,20,30.000001907348633,0,0,4.761904716491699,0,0,0,4.761904716491699,25,34.531280517578125,38654705664,0,20659634176,0
201,1771063234799,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,73.53125,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,40,1.5,15.789472579956055,5.263157844543457,36.842105865478516,28.571430206298828,38.095237731933594,38.095237731933594,5,5,4.761904716491699,0,0,4.761904716491699,0,42.105262756347656,34.531280517578125,38654705664,0,20741832704,0
202,1771063235000,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,73.53125,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,40,1.5,20,14.285715103149414,28.571430206298828,57.894737243652344,36.842105865478516,40,9.523809432983398,5,0,0,0,0,0,33.333335876464844,24.410594940185547,38654705664,0,20741783552,0
204,1771063235203,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,73.53125,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,40,1.5,25,10.526315689086914,57.894737243652344,35,35,25,5.263157844543457,0,0,4.761904716491699,0,0,4.761904716491699,40,24.410594940185547,38654705664,0,20742914048,0
203,1771063235408,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,73.53125,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,14.285715103149414,33.333335876464844,35,38.095237731933594,38.095237731933594,4.761904716491699,4.761904716491699,4.761904716491699,4.761904716491699,4.761904716491699,0,0,45,24.410594940185547,38654705664,0,20743110656,0
200,1771063235611,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,73.53125,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.789472579956055,10.526315689086914,31.57894515991211,40,45,31.57894515991211,5.263157844543457,9.090909004211426,4.761904716491699,0,0,0,0,33.333335876464844,24.410594940185547,38654705664,0,20741062656,0
200,1771063235811,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,73.53125,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,14.285715103149414,28.571430206298828,30.000001907348633,47.36842346191406,50,9.523809432983398,0,0,0,0,0,0,42.105262756347656,24.410594940185547,38654705664,0,20741144576,0
199,1771063236013,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,73.53125,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,10.526315689086914,21.052631378173828,50,35,40,5,5,0,0,5,0,0,35,24.874736785888672,38654705664,0,20741226496,0
200,1771063236213,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,73.53125,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,10.526315689086914,55,35,36.842105865478516,35,5,0,5,0,0,4.761904716491699,0,31.57894515991211,24.874736785888672,38654705664,0,20740472832,0
203,1771063236413,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,21.052631378173828,14.285715103149414,31.57894515991211,36.842105865478516,36.3636360168457,36.842105865478516,10,5,5,4.761904716491699,0,0,0,47.619049072265625,24.874736785888672,38654705664,0,20740505600,0
204,1771063236616,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,23.809524536132813,10.526315689086914,40,45,42.105262756347656,35,5,5,4.761904716491699,4.761904716491699,0,0,0,31.57894515991211,24.874736785888672,38654705664,0,20740669440,0
202,1771063236821,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,14.285715103149414,25,38.095237731933594,35,38.095237731933594,5,4.761904716491699,0,0,4.761904716491699,0,0,47.619049072265625,24.874736785888672,38654705664,0,20740538368,0
201,1771063237023,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,15.789472579956055,10,40,25,42.85714340209961,55,5.263157844543457,5,0,0,0,0,0,31.57894515991211,34.19683074951172,38654705664,0,20740538368,0
204,1771063237225,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,40,40,20,15.000000953674316,42.85714340209961,45,42.105262756347656,26.3157901763916,9.523809432983398,5,4.761904716491699,0,0,4.761904716491699,0,30.000001907348633,34.19683074951172,38654705664,0,20740538368,0
204,1771063237430,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,1.5,40,20,10,35,55,45,38.095237731933594,5,4.761904716491699,5,0,0,0,0,10,34.19683074951172,38654705664,0,20739899392,0
199,1771063237635,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,1.5,40,21.052631378173828,10,36.842105865478516,9.523809432983398,9.523809432983398,15.789472579956055,5,5,23.809524536132813,20,33.333335876464844,5.263157844543457,15.000000953674316,33.333335876464844,34.19683074951172,38654705664,0,20739948544,0
199,1771063237835,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,1.5,40,20,10.526315689086914,4.761904716491699,0,0,0,9.523809432983398,5,42.105262756347656,25,33.333335876464844,47.619049072265625,45,5,34.19683074951172,38654705664,0,20740653056,0
199,1771063238035,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,1.5,40,21.052631378173828,10.526315689086914,0,0,0,4.761904716491699,5.263157844543457,5,31.57894515991211,42.105262756347656,42.85714340209961,42.105262756347656,35,0,34.126319885253906,38654705664,0,20741537792,0
202,1771063238235,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,40,40,40,40,40,1.5,40,21.052631378173828,14.285715103149414,0,0,0,0,5.263157844543457,0,42.85714340209961,45,30.000001907348633,45,31.57894515991211,0,34.126319885253906,38654705664,0,20741505024,0
199,1771063238437,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,23.809524536132813,10.526315689086914,4.761904716491699,0,0,0,5,5,55,40,40,30.000001907348633,35,9.523809432983398,34.126319885253906,38654705664,0,20742914048,0
203,1771063238637,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,15.000000953674316,0,0,4.761904716491699,0,9.523809432983398,5,15.789472579956055,60.000003814697266,31.57894515991211,31.57894515991211,45,0,34.126319885253906,38654705664,0,20743012352,0
201,1771063238841,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,10,0,4.761904716491699,4.761904716491699,0,5.263157844543457,4.761904716491699,42.85714340209961,30.000001907348633,33.333335876464844,42.85714340209961,40,0,34.126319885253906,38654705664,0,20742979584,0
203,1771063239042,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,15.000000953674316,4.761904716491699,4.761904716491699,0,0,9.523809432983398,5,47.36842346191406,35,42.105262756347656,35,36.842105865478516,4.761904716491699,34.61506271362305,38654705664,0,20743143424,0
201,1771063239246,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,10,4.761904716491699,0,0,4.761904716491699,5,0,30.000001907348633,35,35,36.842105865478516,52.38095474243164,4.761904716491699,34.61506271362305,38654705664,0,20743225344,0
