Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
200,1771063432660,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.000000953674316,14.285715103149414,40,28.571430206298828,47.619049072265625,20,9.523809432983398,0,0,0,0,0,0,23.809524536132813,29.913997650146484,38654705664,0,20622475264,0
200,1771063432860,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,10,0,0,0,0,0,0,21.052631378173828,20,45,28.571430206298828,21.052631378173828,5,29.913997650146484,38654705664,0,20624343040,0
204,1771063433060,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.789472579956055,10.526315689086914,4.761904716491699,0,0,4.761904716491699,5,0,30.000001907348633,26.3157901763916,15.000000953674316,21.052631378173828,21.052631378173828,0,30.14120864868164,38654705664,0,20626489344,0
202,1771063433265,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,10,0,0,0,0,0,0,25,25,25,21.052631378173828,23.809524536132813,0,30.14120864868164,38654705664,0,20627881984,0
199,1771063433468,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,10,5,0,0,0,4.761904716491699,4.761904716491699,23.809524536132813,25,23.809524536132813,28.571430206298828,25,0,30.14120864868164,38654705664,0,20628324352,0
200,1771063433668,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.789472579956055,10,0,0,0,0,0,0,21.052631378173828,21.052631378173828,21.052631378173828,21.052631378173828,21.052631378173828,9.523809432983398,30.14120864868164,38654705664,0,20628848640,0
202,1771063433869,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,10.526315689086914,0,0,4.761904716491699,0,5,0,21.052631378173828,25,25,25,25,0,30.14120864868164,38654705664,0,20628783104,0
201,1771063434072,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,14.285715103149414,0,4.761904716491699,0,0,0,0,25,20,21.052631378173828,21.052631378173828,25,0,29.368587493896484,38654705664,0,20606173184,0
204,1771063434273,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,10,4.761904716491699,0,0,0,0,0,25,25,25,25,25,0,29.368587493896484,38654705664,0,20600602624,0
200,1771063434478,4,4,4,4,4,4,4,4,4,4,4,4,4,4,67.66333770751953,68.5869140625,67.3125,72.140625,69.36954498291016,70.59722137451172,70.20167541503906,68.58870697021484,70.39068603515625,68.16779327392578,68.61641693115234,69.7658920288086,10,5,0,0,0,0,9.090909004211426,0,33.333335876464844,10.526315689086914,40,28.571430206298828,30.000001907348633,0,29.368587493896484,38654705664,0,20620607488,0
202,1771063434678,4,4,4,4,4,4,4,4,4,4,4,4,4,4,67.66333770751953,68.5869140625,67.3125,72.140625,69.36954498291016,70.59722137451172,70.20167541503906,68.58870697021484,70.39068603515625,68.16779327392578,68.61641693115234,69.7658920288086,16.666667938232422,10.526315689086914,0,0,0,0,5,5,26.3157901763916,19.047618865966797,35,45,35,4.761904716491699,29.368587493896484,38654705664,0,20625063936,0
199,1771063434881,4,4,4,4,4,4,4,4,4,4,4,4,4,4,67.66333770751953,68.5869140625,67.3125,72.140625,69.36954498291016,70.59722137451172,70.20167541503906,68.58870697021484,70.39068603515625,68.16779327392578,68.61641693115234,69.7658920288086,19.047618865966797,10,0,0,0,0,0,5,40,26.3157901763916,23.809524536132813,20,36.842105865478516,0,22.193584442138672,38654705664,0,20625096704,0
203,1771063435081,4,4,4,4,4,4,4,4,4,4,4,4,4,4,67.66333770751953,68.5869140625,67.3125,72.140625,69.36954498291016,70.59722137451172,70.20167541503906,68.58870697021484,70.39068603515625,68.16779327392578,68.61641693115234,69.7658920288086,15.789472579956055,10,5,0,0,0,5,4.761904716491699,15.000000953674316,50,50,11.111111640930176,19.047618865966797,0,22.193584442138672,38654705664,0,20625096704,0
204,1771063435285,4,4,4,4,4,4,4,4,4,4,4,4,4,4,67.66333770751953,68.5869140625,67.3125,72.140625,69.36954498291016,70.59722137451172,70.20167541503906,68.58870697021484,70.39068603515625,68.16779327392578,68.61641693115234,69.7658920288086,19.047618865966797,10,0,0,0,0,5,0,21.052631378173828,35,14.285715103149414,40.90909194946289,42.105262756347656,4.761904716491699,22.193584442138672,38654705664,0,20625293312,0
203,1771063435489,4,4,4,4,4,4,4,4,4,4,4,4,4,4,68.8781967163086,70.6519546508789,69.375,72.828125,70.73725891113281,72.39149475097656,71.88280487060547,70.33340454101563,72.46841430664063,69.8677978515625,69.51701354980469,70.74307250976563,10.526315689086914,10,0,4.761904716491699,0,0,4.761904716491699,4.761904716491699,50,20,20,45,23.809524536132813,0,22.193584442138672,38654705664,0,20625358848,0
204,1771063435692,4,4,4,4,4,4,4,4,4,4,4,4,4,4,68.8781967163086,70.6519546508789,69.375,72.828125,70.73725891113281,72.39149475097656,71.88280487060547,70.33340454101563,72.46841430664063,69.8677978515625,69.51701354980469,70.74307250976563,19.047618865966797,10,0,0,0,0,5,4.761904716491699,21.052631378173828,35,19.047618865966797,30.000001907348633,40,0,22.193584442138672,38654705664,0,20625358848,0
202,1771063435897,4,4,4,4,4,4,4,4,4,4,4,4,4,4,68.8781967163086,70.6519546508789,69.375,72.828125,70.73725891113281,72.39149475097656,71.88280487060547,70.33340454101563,72.46841430664063,69.8677978515625,69.51701354980469,70.74307250976563,15.789472579956055,19.047618865966797,0,0,0,0,10,5,15.000000953674316,47.619049072265625,55,20,20,0,26.74692153930664,38654705664,0,20625358848,0
204,1771063436099,4,4,4,4,4,4,4,4,4,4,4,4,4,4,68.8781967163086,70.6519546508789,69.375,72.828125,70.73725891113281,72.39149475097656,71.88280487060547,70.33340454101563,72.46841430664063,69.8677978515625,69.51701354980469,70.74307250976563,15.000000953674316,5.263157844543457,0,0,0,0,4.761904716491699,0,10.526315689086914,45,25,35,35,0,26.74692153930664,38654705664,0,20625358848,0
200,1771063436304,4,4,4,4,4,4,4,4,4,4,4,4,4,4,68.8781967163086,70.6519546508789,69.375,72.828125,70.73725891113281,72.39149475097656,71.88280487060547,70.33340454101563,72.46841430664063,69.8677978515625,69.51701354980469,70.74307250976563,15.000000953674316,14.285715103149414,0,0,0,0,0,4.761904716491699,40.90909194946289,20,30.000001907348633,21.052631378173828,35,0,26.74692153930664,38654705664,0,20626243584,0
201,1771063436505,4,4,4,4,4,4,4,4,4,4,4,4,4,4,70.01651000976563,70.47089385986328,69.609375,73.0625,70.874267578125,72.52626037597656,73.49526977539063,69.99266052246094,71.93350982666016,69.74885559082031,69.87355041503906,71.22950744628906,15.000000953674316,10,0,0,0,0,5,0,57.894737243652344,25,20,23.809524536132813,25,5,26.74692153930664,38654705664,0,20626227200,0
201,1771063436706,4,4,4,4,4,4,4,4,4,4,4,4,4,4,70.01651000976563,70.47089385986328,69.609375,73.0625,70.874267578125,72.52626037597656,73.49526977539063,69.99266052246094,71.93350982666016,69.74885559082031,69.87355041503906,71.22950744628906,15.789472579956055,5.263157844543457,0,0,0,0,9.523809432983398,5,42.85714340209961,26.3157901763916,26.3157901763916,35,20,0,26.74692153930664,38654705664,0,20626276352,0
199,1771063436908,4,4,4,4,4,4,4,4,4,4,4,4,4,4,70.01651000976563,70.47089385986328,69.609375,73.0625,70.874267578125,72.52626037597656,73.49526977539063,69.99266052246094,71.93350982666016,69.74885559082031,69.87355041503906,71.22950744628906,15.000000953674316,5.263157844543457,0,0,0,0,0,4.761904716491699,21.052631378173828,45,33.333335876464844,15.000000953674316,45,0,30.223533630371094,38654705664,0,20626309120,0
203,1771063437108,4,4,4,4,4,4,4,4,4,4,4,4,4,4,70.01651000976563,70.47089385986328,69.609375,73.0625,70.874267578125,72.52626037597656,73.49526977539063,69.99266052246094,71.93350982666016,69.74885559082031,69.87355041503906,71.22950744628906,21.052631378173828,15.000000953674316,0,0,4.761904716491699,0,5,0,35,30.000001907348633,31.57894515991211,15.789472579956055,31.57894515991211,4.761904716491699,30.223533630371094,38654705664,0,20626325504,0
201,1771063437311,4,4,4,4,4,4,4,4,4,4,4,4,4,4,70.01651000976563,70.47089385986328,69.609375,73.0625,70.874267578125,72.52626037597656,73.49526977539063,69.99266052246094,71.93350982666016,69.74885559082031,69.87355041503906,71.22950744628906,15.000000953674316,5,9.523809432983398,9.090909004211426,0,14.285715103149414,9.523809432983398,4.761904716491699,35,33.333335876464844,40,30.000001907348633,14.285715103149414,5.555555820465088,30.223533630371094,38654705664,0,20964507648,0
202,1771063437513,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,14.285715103149414,30.000001907348633,26.3157901763916,35,26.3157901763916,0,0,0,0,4.761904716491699,0,4.761904716491699,33.333335876464844,30.223533630371094,38654705664,0,20965834752,0
202,1771063437716,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,5.263157844543457,15.000000953674316,40,30.000001907348633,28.571430206298828,4.761904716491699,0,0,0,0,4.761904716491699,0,40,30.223533630371094,38654705664,0,20965916672,0
204,1771063437919,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.000000953674316,14.285715103149414,15.000000953674316,33.333335876464844,30.000001907348633,35,5,9.523809432983398,0,0,0,0,0,42.85714340209961,30.74496841430664,38654705664,0,20965900288,0
203,1771063438124,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.000000953674316,5,20,30.000001907348633,35,35,0,0,0,0,0,0,0,21.052631378173828,30.74496841430664,38654705664,0,20965949440,0
204,1771063438327,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.000000953674316,10,55,20,14.285715103149414,20,9.090909004211426,5,0,0,0,0,0,52.38095474243164,30.74496841430664,38654705664,0,20784021504,0
204,1771063438532,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,10.526315689086914,10,45,35,25,25,5.263157844543457,4.761904716491699,4.761904716491699,0,0,0,0,15.789472579956055,30.74496841430664,38654705664,0,20782563328,0
204,1771063438737,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,19.047618865966797,10,35,45,19.047618865966797,47.619049072265625,4.761904716491699,0,0,0,0,0,0,9.523809432983398,30.74496841430664,38654705664,0,20752859136,0
200,1771063438942,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.000000953674316,10,23.809524536132813,47.619049072265625,55,15.789472579956055,0,4.761904716491699,4.761904716491699,0,0,0,0,14.285715103149414,30.706661224365234,38654705664,0,20757626880,0
204,1771063439143,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.789472579956055,10,31.57894515991211,10.526315689086914,50,25,9.523809432983398,0,0,0,0,0,0,36.842105865478516,30.706661224365234,38654705664,0,20758560768,0
203,1771063439348,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.000000953674316,10,38.095237731933594,14.285715103149414,20,45,0,0,0,0,0,0,0,35,30.706661224365234,38654705664,0,20765999104,0
200,1771063439552,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.000000953674316,5,23.809524536132813,25,20,33.333335876464844,4.761904716491699,9.090909004211426,0,0,0,0,0,28.571430206298828,30.706661224365234,38654705664,0,20754776064,0
203,1771063439753,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,15.000000953674316,16.666667938232422,26.3157901763916,25,15.789472579956055,5,0,0,4.761904716491699,0,5,0,26.3157901763916,30.706661224365234,38654705664,0,20734689280,0
202,1771063439956,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,16.666667938232422,10,25,25,21.052631378173828,19.047618865966797,0,4.761904716491699,0,4.761904716491699,4.545454502105713,0,0,25,29.977230072021484,38654705664,0,20735098880,0
204,1771063440159,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,25,10.526315689086914,20,20,20,20,15.000000953674316,0,9.090909004211426,0,0,0,0,20,29.977230072021484,38654705664,0,21002125312,0
201,1771063440364,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,23.809524536132813,14.285715103149414,25,25,25,25,0,0,0,0,0,0,0,21.052631378173828,29.977230072021484,38654705664,0,21002764288,0
202,1771063440565,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.789472579956055,10,25,20,25,25,5,0,0,0,0,0,0,25,29.977230072021484,38654705664,0,20940603392,0
199,1771063440768,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,10.526315689086914,25,25,21.052631378173828,21.052631378173828,5,0,0,4.761904716491699,0,0,0,25,29.977230072021484,38654705664,0,20927332352,0
202,1771063440968,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.789472579956055,5.263157844543457,21.052631378173828,31.57894515991211,20,20,5,4.761904716491699,5,0,0,0,0,20,26.624691009521484,38654705664,0,20987592704,0
204,1771063441170,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,23.809524536132813,14.285715103149414,20,25,50,31.57894515991211,4.761904716491699,0,0,0,4.761904716491699,0,0,33.333335876464844,26.624691009521484,38654705664,0,20795932672,0
201,1771063441375,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.000000953674316,5,28.571430206298828,35,35,28.571430206298828,5,0,0,0,0,0,0,26.3157901763916,26.624691009521484,38654705664,0,20791902208,0
200,1771063441577,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.789472579956055,10,30.000001907348633,25,14.285715103149414,45,0,9.090909004211426,0,0,0,0,0,40,26.624691009521484,38654705664,0,20741898240,0
202,1771063441777,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.000000953674316,10.526315689086914,36.842105865478516,19.047618865966797,26.3157901763916,26.3157901763916,5,0,4.761904716491699,0,0,4.761904716491699,0,45,26.624691009521484,38654705664,0,20752941056,0
201,1771063441980,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.789472579956055,14.285715103149414,23.809524536132813,10,23.809524536132813,31.81818199157715,9.523809432983398,4.761904716491699,15.000000953674316,9.523809432983398,15.000000953674316,25,9.523809432983398,10,21.698863983154297,38654705664,0,20755677184,0
203,1771063442182,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,10,0,0,0,0,5,0,35,25,35,20,40,0,21.698863983154297,38654705664,0,20755677184,0
204,1771063442386,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,19.047618865966797,10,0,0,0,0,0,0,28.571430206298828,35,45,15.000000953674316,28.571430206298828,0,21.698863983154297,38654705664,0,20756496384,0
204,1771063442590,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,10.526315689086914,10,0,0,0,0,5,5,36.842105865478516,45,23.809524536132813,28.571430206298828,15.789472579956055,4.761904716491699,21.698863983154297,38654705664,0,20723154944,0
203,1771063442795,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,15.000000953674316,0,0,0,0,10,9.523809432983398,42.85714340209961,33.333335876464844,42.105262756347656,10.526315689086914,25,0,21.698863983154297,38654705664,0,20723335168,0
202,1771063442999,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.000000953674316,5,0,0,0,0,5,4.761904716491699,10.526315689086914,30.000001907348633,9.523809432983398,60.000003814697266,35,0,29.43457794189453,38654705664,0,20723351552,0
203,1771063443201,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,69.609375,73.0625,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,19.047618865966797,10,0,0,0,0,4.761904716491699,0,23.809524536132813,10.526315689086914,35,50,30.000001907348633,4.761904716491699,29.43457794189453,38654705664,0,20723433472,0
204,1771063443405,4,4,4,4,4,4,4,4,4,4,4,4,4,4,69.68055725097656,71.76011657714844,69.84375,73.296875,71.12122344970703,72.90189361572266,72.9256820678711,70.61029052734375,72.51648712158203,70.77954864501953,69.40701293945313,70.40033721923828,10.526315689086914,10,0,0,0,0,5,0,31.57894515991211,38.095237731933594,35,20,30.000001907348633,0,29.43457794189453,38654705664,0,20723417088,0
199,1771063443610,4,4,4,4,4,4,4,4,4,4,4,4,4,4,69.68055725097656,71.76011657714844,69.84375,73.296875,71.12122344970703,72.90189361572266,72.9256820678711,70.61029052734375,72.51648712158203,70.77954864501953,69.40701293945313,70.40033721923828,20,5,0,0,0,0,5,4.761904716491699,30.000001907348633,25,31.57894515991211,28.571430206298828,38.095237731933594,4.761904716491699,29.43457794189453,38654705664,0,20698120192,0
203,1771063443810,4,4,4,4,4,4,4,4,4,4,4,4,4,4,69.68055725097656,71.76011657714844,69.84375,73.296875,71.12122344970703,72.90189361572266,72.9256820678711,70.61029052734375,72.51648712158203,70.77954864501953,69.40701293945313,70.40033721923828,15.789472579956055,15.000000953674316,0,0,0,0,0,5,28.571430206298828,25,33.333335876464844,31.57894515991211,36.842105865478516,0,29.43457794189453,38654705664,0,20698136576,0
201,1771063444014,4,4,4,4,4,4,4,4,4,4,4,4,4,4,69.68055725097656,71.76011657714844,69.84375,73.296875,71.12122344970703,72.90189361572266,72.9256820678711,70.61029052734375,72.51648712158203,70.77954864501953,69.40701293945313,70.40033721923828,19.047618865966797,5.263157844543457,0,0,0,0,9.523809432983398,4.761904716491699,25,35,25,38.095237731933594,26.3157901763916,0,30.839492797851563,38654705664,0,20698218496,0
201,1771063444215,4,4,4,4,4,4,4,4,4,4,4,4,4,4,69.68055725097656,71.76011657714844,69.84375,73.296875,71.12122344970703,72.90189361572266,72.9256820678711,70.61029052734375,72.51648712158203,70.77954864501953,69.40701293945313,70.40033721923828,10.526315689086914,9.523809432983398,0,0,4.761904716491699,4.761904716491699,5,0,30.000001907348633,20,25,52.6315803527832,22.72727394104004,0,30.839492797851563,38654705664,0,20698234880,0
202,1771063444417,4,4,4,4,4,4,4,4,4,4,4,4,4,4,69.4979019165039,71.58252716064453,69.84375,73.296875,71.23299407958984,72.72932434082031,72.61727905273438,70.36660766601563,72.21490478515625,70.5823974609375,70.51731872558594,71.972900390625,15.000000953674316,10,0,0,0,0,0,4.761904716491699,36.842105865478516,35,30.000001907348633,14.285715103149414,40,0,30.839492797851563,38654705664,0,20698267648,0
200,1771063444619,4,4,4,4,4,4,4,4,4,4,4,4,4,4,69.4979019165039,71.58252716064453,69.84375,73.296875,71.23299407958984,72.72932434082031,72.61727905273438,70.36660766601563,72.21490478515625,70.5823974609375,70.51731872558594,71.972900390625,15.000000953674316,10,4.761904716491699,5,0,0,9.090909004211426,0,23.809524536132813,25,40,25,40,0,30.839492797851563,38654705664,0,20673150976,0
201,1771063444820,4,4,4,4,4,4,4,4,4,4,4,4,4,4,69.4979019165039,71.58252716064453,69.84375,73.296875,71.23299407958984,72.72932434082031,72.61727905273438,70.36660766601563,72.21490478515625,70.5823974609375,70.51731872558594,71.972900390625,10.526315689086914,10.526315689086914,5,0,0,0,5,0,31.57894515991211,15.789472579956055,42.105262756347656,21.052631378173828,31.57894515991211,0,30.839492797851563,38654705664,0,20673167360,0
203,1771063445021,4,4,4,4,4,4,4,4,4,4,4,4,4,4,69.4979019165039,71.58252716064453,69.84375,73.296875,71.23299407958984,72.72932434082031,72.61727905273438,70.36660766601563,72.21490478515625,70.5823974609375,70.51731872558594,71.972900390625,20,10,0,0,0,0,0,9.523809432983398,45,20,23.809524536132813,30.000001907348633,31.57894515991211,5,30.29886245727539,38654705664,0,20673134592,0
202,1771063445224,4,4,4,4,4,4,4,4,4,4,4,4,4,4,69.4979019165039,71.58252716064453,69.84375,73.296875,71.23299407958984,72.72932434082031,72.61727905273438,70.36660766601563,72.21490478515625,70.5823974609375,70.51731872558594,71.972900390625,15.000000953674316,5,0,0,0,0,5,0,35,60.000003814697266,25,23.809524536132813,19.047618865966797,0,30.29886245727539,38654705664,0,20672741376,0
200,1771063445427,4,4,4,4,4,4,4,4,4,4,4,4,4,4,69.85929107666016,70.1027603149414,70.53125,73.53125,72.39190673828125,74.41729736328125,73.0693588256836,70.45906066894531,72.57682037353516,69.64253997802734,70.38568115234375,71.50444793701172,10.526315689086914,10,0,0,0,0,0,5,50,30.000001907348633,15.000000953674316,31.57894515991211,23.809524536132813,4.761904716491699,30.29886245727539,38654705664,0,20672774144,0
200,1771063445627,4,4,4,4,4,4,4,4,4,4,4,4,4,4,69.85929107666016,70.1027603149414,70.53125,73.53125,72.39190673828125,74.41729736328125,73.0693588256836,70.45906066894531,72.57682037353516,69.64253997802734,70.38568115234375,71.50444793701172,15.000000953674316,10,0,4.761904716491699,0,0,5.263157844543457,0,19.047618865966797,40,45,28.571430206298828,21.052631378173828,0,30.29886245727539,38654705664,0,20655865856,0
201,1771063445828,4,4,4,4,4,4,4,4,4,4,4,4,4,4,69.85929107666016,70.1027603149414,70.53125,73.53125,72.39190673828125,74.41729736328125,73.0693588256836,70.45906066894531,72.57682037353516,69.64253997802734,70.38568115234375,71.50444793701172,20,10,0,0,0,0,9.523809432983398,5,26.3157901763916,36.842105865478516,30.000001907348633,36.842105865478516,20,5,30.29886245727539,38654705664,0,20656177152,0
202,1771063446030,4,4,4,4,4,4,4,4,4,4,4,4,4,4,69.85929107666016,70.1027603149414,70.53125,73.53125,72.39190673828125,74.41729736328125,73.0693588256836,70.45906066894531,72.57682037353516,69.64253997802734,70.38568115234375,71.50444793701172,10.526315689086914,10,5,15.000000953674316,19.047618865966797,5.263157844543457,5,0,10,14.285715103149414,21.052631378173828,19.047618865966797,20,20,30.490116119384766,38654705664,0,20656865280,0
201,1771063446233,4,4,4,4,4,4,4,4,4,4,4,4,4,4,69.85929107666016,70.1027603149414,70.53125,73.53125,72.39190673828125,74.41729736328125,73.0693588256836,70.45906066894531,72.57682037353516,69.64253997802734,70.38568115234375,71.50444793701172,20,10,25,25,15.000000953674316,25,0,0,5,0,0,0,0,21.052631378173828,30.490116119384766,38654705664,0,20656865280,0
201,1771063446434,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,70.53125,73.53125,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,10,25,25,25,25,0,5,0,0,0,0,0,25,30.490116119384766,38654705664,0,20661862400,0
201,1771063446636,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,70.53125,73.53125,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,15.000000953674316,25,25,21.052631378173828,21.052631378173828,9.523809432983398,4.761904716491699,0,5,4.761904716491699,0,0,25,30.490116119384766,38654705664,0,20653948928,0
202,1771063446837,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,70.53125,73.53125,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,25,10.526315689086914,21.052631378173828,15.789472579956055,21.052631378173828,25,4.761904716491699,0,5,0,0,0,0,25,30.490116119384766,38654705664,0,20654047232,0
201,1771063447040,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,70.53125,73.53125,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.789472579956055,10,25,26.3157901763916,25,25,0,0,4.761904716491699,4.761904716491699,5,0,0,20,30.37354278564453,38654705664,0,20654161920,0
200,1771063447241,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,70.53125,73.53125,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,15.000000953674316,25,23.809524536132813,25,20,9.523809432983398,0,0,0,0,0,4.761904716491699,25,30.37354278564453,38654705664,0,20648984576,0
200,1771063447441,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,70.53125,73.53125,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,35,22.22222328186035,20,26.3157901763916,21.052631378173828,25,10.526315689086914,9.523809432983398,0,0,0,0,0,21.052631378173828,30.37354278564453,38654705664,0,20627243008,0
